studyAccession,individualAccession,individualName,sampleAccession,sampleDescription,sampleName,gender,runAccession,dataName,experimentAccession,platform,strategy
HRA001272,HRI147576,T191146,HRS281159,,T191146_NC_S2012-12368,male,HRR366569,HRR366569_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366569/HRR366569_r2.fastq.gz,HRX305869,Null,WES
HRA001272,HRI147576,T191146,HRS281160,,T191146_PT_S2012-12368,male,HRR366570,HRR366570_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366570/HRR366570_f1.fastq.gz,HRX305870,Null,WES
HRA001272,HRI147576,T191146,HRS281160,,T191146_PT_S2012-12368,male,HRR366570,HRR366570_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366570/HRR366570_r2.fastq.gz,HRX305870,Null,WES
HRA001272,HRI147577,T191148,HRS281161,,T191148_NC_S2012-13978,male,HRR366571,HRR366571_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366571/HRR366571_f1.fastq.gz,HRX305871,Null,WES
HRA001272,HRI147577,T191148,HRS281161,,T191148_NC_S2012-13978,male,HRR366571,HRR366571_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366571/HRR366571_r2.fastq.gz,HRX305871,Null,WES
HRA001272,HRI147577,T191148,HRS281162,,T191148_PT_S2012-13978,male,HRR366572,HRR366572_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366572/HRR366572_f1.fastq.gz,HRX305872,Null,WES
HRA001272,HRI147577,T191148,HRS281162,,T191148_PT_S2012-13978,male,HRR366572,HRR366572_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366572/HRR366572_r2.fastq.gz,HRX305872,Null,WES
HRA001272,HRI147578,T191149,HRS281163,,T191149_NC_S2012-14289,male,HRR366573,HRR366573_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366573/HRR366573_f1.fastq.gz,HRX305873,Null,WES
HRA001272,HRI147578,T191149,HRS281163,,T191149_NC_S2012-14289,male,HRR366573,HRR366573_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366573/HRR366573_r2.fastq.gz,HRX305873,Null,WES
HRA001272,HRI147578,T191149,HRS281164,,T191149_PT_S2012-14289,male,HRR366574,HRR366574_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366574/HRR366574_f1.fastq.gz,HRX305874,Null,WES
HRA001272,HRI147578,T191149,HRS281164,,T191149_PT_S2012-14289,male,HRR366574,HRR366574_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366574/HRR366574_r2.fastq.gz,HRX305874,Null,WES
HRA001272,HRI147579,T191150,HRS281165,,T191150_NC_S2012-14420,male,HRR366575,HRR366575_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366575/HRR366575_f1.fastq.gz,HRX305875,Null,WES
HRA001272,HRI147579,T191150,HRS281165,,T191150_NC_S2012-14420,male,HRR366575,HRR366575_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366575/HRR366575_r2.fastq.gz,HRX305875,Null,WES
HRA001272,HRI147579,T191150,HRS281166,,T191150_PT_S2012-14420,male,HRR366576,HRR366576_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366576/HRR366576_f1.fastq.gz,HRX305876,Null,WES
HRA001272,HRI147579,T191150,HRS281166,,T191150_PT_S2012-14420,male,HRR366576,HRR366576_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366576/HRR366576_r2.fastq.gz,HRX305876,Null,WES
HRA001272,HRI147580,T191151,HRS281167,,T191151_NC_S2012-14587,male,HRR366577,HRR366577_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366577/HRR366577_f1.fastq.gz,HRX305877,Null,WES
HRA001272,HRI147580,T191151,HRS281167,,T191151_NC_S2012-14587,male,HRR366577,HRR366577_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366577/HRR366577_r2.fastq.gz,HRX305877,Null,WES
HRA001272,HRI147580,T191151,HRS281168,,T191151_PT_S2012-14587,male,HRR366578,HRR366578_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366578/HRR366578_f1.fastq.gz,HRX305878,Null,WES
HRA001272,HRI147580,T191151,HRS281168,,T191151_PT_S2012-14587,male,HRR366578,HRR366578_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366578/HRR366578_r2.fastq.gz,HRX305878,Null,WES
HRA001272,HRI147581,T191152,HRS281169,,T191152_NC_S2012-14618,male,HRR366579,HRR366579_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366579/HRR366579_f1.fastq.gz,HRX305879,Null,WES
HRA001272,HRI147581,T191152,HRS281169,,T191152_NC_S2012-14618,male,HRR366579,HRR366579_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366579/HRR366579_r2.fastq.gz,HRX305879,Null,WES
HRA001272,HRI147581,T191152,HRS281170,,T191152_PT_S2012-14618,male,HRR366580,HRR366580_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366580/HRR366580_f1.fastq.gz,HRX305880,Null,WES
HRA001272,HRI147581,T191152,HRS281170,,T191152_PT_S2012-14618,male,HRR366580,HRR366580_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366580/HRR366580_r2.fastq.gz,HRX305880,Null,WES
HRA001272,HRI147582,T191153,HRS281171,,T191153_NC_S2012-14652,female,HRR366581,HRR366581_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366581/HRR366581_f1.fastq.gz,HRX305881,Null,WES
HRA001272,HRI147582,T191153,HRS281171,,T191153_NC_S2012-14652,female,HRR366581,HRR366581_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366581/HRR366581_r2.fastq.gz,HRX305881,Null,WES
HRA001272,HRI147582,T191153,HRS281172,,T191153_PT_S2012-14652,female,HRR366582,HRR366582_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366582/HRR366582_f1.fastq.gz,HRX305882,Null,WES
HRA001272,HRI147582,T191153,HRS281172,,T191153_PT_S2012-14652,female,HRR366582,HRR366582_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366582/HRR366582_r2.fastq.gz,HRX305882,Null,WES
HRA001272,HRI147583,T191154,HRS281173,,T191154_NC_S2012-15181,male,HRR366583,HRR366583_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366583/HRR366583_f1.fastq.gz,HRX305883,Null,WES
HRA001272,HRI147583,T191154,HRS281173,,T191154_NC_S2012-15181,male,HRR366583,HRR366583_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366583/HRR366583_r2.fastq.gz,HRX305883,Null,WES
HRA001272,HRI147583,T191154,HRS281174,,T191154_PT_S2012-15181,male,HRR366584,HRR366584_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366584/HRR366584_f1.fastq.gz,HRX305884,Null,WES
HRA001272,HRI147583,T191154,HRS281174,,T191154_PT_S2012-15181,male,HRR366584,HRR366584_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366584/HRR366584_r2.fastq.gz,HRX305884,Null,WES
HRA001272,HRI147584,T191155,HRS281175,,T191155_NC_S2012-15314,male,HRR366585,HRR366585_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366585/HRR366585_f1.fastq.gz,HRX305885,Null,WES
HRA001272,HRI147584,T191155,HRS281175,,T191155_NC_S2012-15314,male,HRR366585,HRR366585_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366585/HRR366585_r2.fastq.gz,HRX305885,Null,WES
HRA001272,HRI147584,T191155,HRS281176,,T191155_PT_S2012-15314,male,HRR366586,HRR366586_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366586/HRR366586_f1.fastq.gz,HRX305886,Null,WES
HRA001272,HRI147584,T191155,HRS281176,,T191155_PT_S2012-15314,male,HRR366586,HRR366586_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366586/HRR366586_r2.fastq.gz,HRX305886,Null,WES
HRA001272,HRI147585,T191156,HRS281177,,T191156_NC_S2012-15675,male,HRR366587,HRR366587_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366587/HRR366587_f1.fastq.gz,HRX305887,Null,WES
HRA001272,HRI147585,T191156,HRS281177,,T191156_NC_S2012-15675,male,HRR366587,HRR366587_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366587/HRR366587_r2.fastq.gz,HRX305887,Null,WES
HRA001272,HRI147585,T191156,HRS281178,,T191156_PT_S2012-15675,male,HRR366588,HRR366588_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366588/HRR366588_f1.fastq.gz,HRX305888,Null,WES
HRA001272,HRI147585,T191156,HRS281178,,T191156_PT_S2012-15675,male,HRR366588,HRR366588_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366588/HRR366588_r2.fastq.gz,HRX305888,Null,WES
HRA001272,HRI147586,T191157,HRS281179,,T191157_NC_S2012-16399,male,HRR366589,HRR366589_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366589/HRR366589_f1.fastq.gz,HRX305889,Null,WES
HRA001272,HRI147586,T191157,HRS281179,,T191157_NC_S2012-16399,male,HRR366589,HRR366589_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366589/HRR366589_r2.fastq.gz,HRX305889,Null,WES
HRA001272,HRI147586,T191157,HRS281180,,T191157_PT_S2012-16399,male,HRR366590,HRR366590_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366590/HRR366590_f1.fastq.gz,HRX305890,Null,WES
HRA001272,HRI147586,T191157,HRS281180,,T191157_PT_S2012-16399,male,HRR366590,HRR366590_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366590/HRR366590_r2.fastq.gz,HRX305890,Null,WES
HRA001272,HRI147587,T191158,HRS281181,,T191158_NC_S2012-17187,male,HRR366591,HRR366591_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366591/HRR366591_f1.fastq.gz,HRX305891,Null,WES
HRA001272,HRI147587,T191158,HRS281181,,T191158_NC_S2012-17187,male,HRR366591,HRR366591_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366591/HRR366591_r2.fastq.gz,HRX305891,Null,WES
HRA001272,HRI147587,T191158,HRS281182,,T191158_PT_S2012-17187,male,HRR366592,HRR366592_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366592/HRR366592_f1.fastq.gz,HRX305892,Null,WES
HRA001272,HRI147587,T191158,HRS281182,,T191158_PT_S2012-17187,male,HRR366592,HRR366592_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366592/HRR366592_r2.fastq.gz,HRX305892,Null,WES
HRA001272,HRI147588,T191159,HRS281183,,T191159_NC_S2012-17696,male,HRR366593,HRR366593_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366593/HRR366593_f1.fastq.gz,HRX305893,Null,WES
HRA001272,HRI147588,T191159,HRS281183,,T191159_NC_S2012-17696,male,HRR366593,HRR366593_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366593/HRR366593_r2.fastq.gz,HRX305893,Null,WES
HRA001272,HRI147588,T191159,HRS281184,,T191159_PT_S2012-17696,male,HRR366594,HRR366594_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366594/HRR366594_f1.fastq.gz,HRX305894,Null,WES
HRA001272,HRI147588,T191159,HRS281184,,T191159_PT_S2012-17696,male,HRR366594,HRR366594_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366594/HRR366594_r2.fastq.gz,HRX305894,Null,WES
HRA001272,HRI147589,T191160,HRS281185,,T191160_NC_S2012-17699,male,HRR366595,HRR366595_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366595/HRR366595_f1.fastq.gz,HRX305895,Null,WES
HRA001272,HRI147589,T191160,HRS281185,,T191160_NC_S2012-17699,male,HRR366595,HRR366595_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366595/HRR366595_r2.fastq.gz,HRX305895,Null,WES
HRA001272,HRI147589,T191160,HRS281186,,T191160_PT_S2012-17699,male,HRR366596,HRR366596_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366596/HRR366596_f1.fastq.gz,HRX305896,Null,WES
HRA001272,HRI147589,T191160,HRS281186,,T191160_PT_S2012-17699,male,HRR366596,HRR366596_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366596/HRR366596_r2.fastq.gz,HRX305896,Null,WES
HRA001272,HRI147590,T191161,HRS281187,,T191161_NC_S2012-17943,male,HRR366597,HRR366597_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366597/HRR366597_f1.fastq.gz,HRX305897,Null,WES
HRA001272,HRI147590,T191161,HRS281187,,T191161_NC_S2012-17943,male,HRR366597,HRR366597_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366597/HRR366597_r2.fastq.gz,HRX305897,Null,WES
HRA001272,HRI147590,T191161,HRS281188,,T191161_PT_S2012-17943,male,HRR366598,HRR366598_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366598/HRR366598_f1.fastq.gz,HRX305898,Null,WES
HRA001272,HRI147590,T191161,HRS281188,,T191161_PT_S2012-17943,male,HRR366598,HRR366598_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366598/HRR366598_r2.fastq.gz,HRX305898,Null,WES
HRA001272,HRI147591,T191162,HRS281189,,T191162_NC_S2012-18117,male,HRR366599,HRR366599_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366599/HRR366599_f1.fastq.gz,HRX305899,Null,WES
HRA001272,HRI147591,T191162,HRS281189,,T191162_NC_S2012-18117,male,HRR366599,HRR366599_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366599/HRR366599_r2.fastq.gz,HRX305899,Null,WES
HRA001272,HRI147591,T191162,HRS281190,,T191162_PT_S2012-18117,male,HRR366600,HRR366600_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366600/HRR366600_f1.fastq.gz,HRX305900,Null,WES
HRA001272,HRI147591,T191162,HRS281190,,T191162_PT_S2012-18117,male,HRR366600,HRR366600_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366600/HRR366600_r2.fastq.gz,HRX305900,Null,WES
HRA001272,HRI147592,T191163,HRS281191,,T191163_NC_S2012-18280,male,HRR366601,HRR366601_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366601/HRR366601_f1.fastq.gz,HRX305901,Null,WES
HRA001272,HRI147592,T191163,HRS281191,,T191163_NC_S2012-18280,male,HRR366601,HRR366601_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366601/HRR366601_r2.fastq.gz,HRX305901,Null,WES
HRA001272,HRI147592,T191163,HRS281192,,T191163_PT_S2012-18280,male,HRR366602,HRR366602_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366602/HRR366602_f1.fastq.gz,HRX305902,Null,WES
HRA001272,HRI147592,T191163,HRS281192,,T191163_PT_S2012-18280,male,HRR366602,HRR366602_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366602/HRR366602_r2.fastq.gz,HRX305902,Null,WES
HRA001272,HRI147593,T191164,HRS281193,,T191164_NC_S2012-18805,male,HRR366603,HRR366603_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366603/HRR366603_f1.fastq.gz,HRX305903,Null,WES
HRA001272,HRI147593,T191164,HRS281193,,T191164_NC_S2012-18805,male,HRR366603,HRR366603_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366603/HRR366603_r2.fastq.gz,HRX305903,Null,WES
HRA001272,HRI147593,T191164,HRS281194,,T191164_PT_S2012-18805,male,HRR366604,HRR366604_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366604/HRR366604_f1.fastq.gz,HRX305904,Null,WES
HRA001272,HRI147593,T191164,HRS281194,,T191164_PT_S2012-18805,male,HRR366604,HRR366604_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366604/HRR366604_r2.fastq.gz,HRX305904,Null,WES
HRA001272,HRI147594,T191165,HRS281195,,T191165_NC_S2012-20103,male,HRR366605,HRR366605_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366605/HRR366605_f1.fastq.gz,HRX305905,Null,WES
HRA001272,HRI147594,T191165,HRS281195,,T191165_NC_S2012-20103,male,HRR366605,HRR366605_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366605/HRR366605_r2.fastq.gz,HRX305905,Null,WES
HRA001272,HRI147594,T191165,HRS281196,,T191165_PT_S2012-20103,male,HRR366606,HRR366606_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366606/HRR366606_f1.fastq.gz,HRX305906,Null,WES
HRA001272,HRI147594,T191165,HRS281196,,T191165_PT_S2012-20103,male,HRR366606,HRR366606_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366606/HRR366606_r2.fastq.gz,HRX305906,Null,WES
HRA001272,HRI147595,T191166,HRS281197,,T191166_NC_S2012-20268,male,HRR366607,HRR366607_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366607/HRR366607_f1.fastq.gz,HRX305907,Null,WES
HRA001272,HRI147595,T191166,HRS281197,,T191166_NC_S2012-20268,male,HRR366607,HRR366607_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366607/HRR366607_r2.fastq.gz,HRX305907,Null,WES
HRA001272,HRI147595,T191166,HRS281198,,T191166_PT_S2012-20268,male,HRR366608,HRR366608_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366608/HRR366608_f1.fastq.gz,HRX305908,Null,WES
HRA001272,HRI147595,T191166,HRS281198,,T191166_PT_S2012-20268,male,HRR366608,HRR366608_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366608/HRR366608_r2.fastq.gz,HRX305908,Null,WES
HRA001272,HRI147596,T191167,HRS281199,,T191167_NC_S2012-20710,male,HRR366609,HRR366609_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366609/HRR366609_f1.fastq.gz,HRX305909,Null,WES
HRA001272,HRI147596,T191167,HRS281199,,T191167_NC_S2012-20710,male,HRR366609,HRR366609_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366609/HRR366609_r2.fastq.gz,HRX305909,Null,WES
HRA001272,HRI147596,T191167,HRS281200,,T191167_PT_S2012-20710,male,HRR366610,HRR366610_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366610/HRR366610_f1.fastq.gz,HRX305910,Null,WES
HRA001272,HRI147596,T191167,HRS281200,,T191167_PT_S2012-20710,male,HRR366610,HRR366610_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366610/HRR366610_r2.fastq.gz,HRX305910,Null,WES
HRA001272,HRI147597,T191168,HRS281201,,T191168_NC_S2012-21001,female,HRR366611,HRR366611_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366611/HRR366611_f1.fastq.gz,HRX305911,Null,WES
HRA001272,HRI147597,T191168,HRS281201,,T191168_NC_S2012-21001,female,HRR366611,HRR366611_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366611/HRR366611_r2.fastq.gz,HRX305911,Null,WES
HRA001272,HRI147597,T191168,HRS281202,,T191168_PT_S2012-21001,female,HRR366612,HRR366612_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366612/HRR366612_f1.fastq.gz,HRX305912,Null,WES
HRA001272,HRI147597,T191168,HRS281202,,T191168_PT_S2012-21001,female,HRR366612,HRR366612_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366612/HRR366612_r2.fastq.gz,HRX305912,Null,WES
HRA001272,HRI147598,T191169,HRS281203,,T191169_NC_S2012-21823,female,HRR366613,HRR366613_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366613/HRR366613_f1.fastq.gz,HRX305913,Null,WES
HRA001272,HRI147598,T191169,HRS281203,,T191169_NC_S2012-21823,female,HRR366613,HRR366613_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366613/HRR366613_r2.fastq.gz,HRX305913,Null,WES
HRA001272,HRI147598,T191169,HRS281204,,T191169_PT_S2012-21823,female,HRR366614,HRR366614_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366614/HRR366614_f1.fastq.gz,HRX305914,Null,WES
HRA001272,HRI147598,T191169,HRS281204,,T191169_PT_S2012-21823,female,HRR366614,HRR366614_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366614/HRR366614_r2.fastq.gz,HRX305914,Null,WES
HRA001272,HRI147599,T191170,HRS281205,,T191170_NC_S2012-22567,male,HRR366615,HRR366615_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366615/HRR366615_f1.fastq.gz,HRX305915,Null,WES
HRA001272,HRI147599,T191170,HRS281205,,T191170_NC_S2012-22567,male,HRR366615,HRR366615_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366615/HRR366615_r2.fastq.gz,HRX305915,Null,WES
HRA001272,HRI147599,T191170,HRS281206,,T191170_PT_S2012-22567,male,HRR366616,HRR366616_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366616/HRR366616_f1.fastq.gz,HRX305916,Null,WES
HRA001272,HRI147599,T191170,HRS281206,,T191170_PT_S2012-22567,male,HRR366616,HRR366616_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366616/HRR366616_r2.fastq.gz,HRX305916,Null,WES
HRA001272,HRI147600,T191171,HRS281207,,T191171_NC_S2012-23093,male,HRR366617,HRR366617_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366617/HRR366617_f1.fastq.gz,HRX305917,Null,WES
HRA001272,HRI147600,T191171,HRS281207,,T191171_NC_S2012-23093,male,HRR366617,HRR366617_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366617/HRR366617_r2.fastq.gz,HRX305917,Null,WES
HRA001272,HRI147600,T191171,HRS281208,,T191171_PT_S2012-23093,male,HRR366618,HRR366618_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366618/HRR366618_f1.fastq.gz,HRX305918,Null,WES
HRA001272,HRI147600,T191171,HRS281208,,T191171_PT_S2012-23093,male,HRR366618,HRR366618_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366618/HRR366618_r2.fastq.gz,HRX305918,Null,WES
HRA001272,HRI147601,T191172,HRS281209,,T191172_NC_S2012-23403,male,HRR366619,HRR366619_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366619/HRR366619_f1.fastq.gz,HRX305919,Null,WES
HRA001272,HRI147601,T191172,HRS281209,,T191172_NC_S2012-23403,male,HRR366619,HRR366619_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366619/HRR366619_r2.fastq.gz,HRX305919,Null,WES
HRA001272,HRI147601,T191172,HRS281210,,T191172_PT_S2012-23403,male,HRR366620,HRR366620_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366620/HRR366620_f1.fastq.gz,HRX305920,Null,WES
HRA001272,HRI147601,T191172,HRS281210,,T191172_PT_S2012-23403,male,HRR366620,HRR366620_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366620/HRR366620_r2.fastq.gz,HRX305920,Null,WES
HRA001272,HRI147602,T191173,HRS281211,,T191173_NC_S2012-23942,male,HRR366621,HRR366621_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366621/HRR366621_f1.fastq.gz,HRX305921,Null,WES
HRA001272,HRI147602,T191173,HRS281211,,T191173_NC_S2012-23942,male,HRR366621,HRR366621_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366621/HRR366621_r2.fastq.gz,HRX305921,Null,WES
HRA001272,HRI147602,T191173,HRS281212,,T191173_PT_S2012-23942,male,HRR366622,HRR366622_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366622/HRR366622_f1.fastq.gz,HRX305922,Null,WES
HRA001272,HRI147602,T191173,HRS281212,,T191173_PT_S2012-23942,male,HRR366622,HRR366622_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366622/HRR366622_r2.fastq.gz,HRX305922,Null,WES
HRA001272,HRI147603,T191174,HRS281213,,T191174_NC_S2012-24000,male,HRR366623,HRR366623_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366623/HRR366623_f1.fastq.gz,HRX305923,Null,WES
HRA001272,HRI147603,T191174,HRS281213,,T191174_NC_S2012-24000,male,HRR366623,HRR366623_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366623/HRR366623_r2.fastq.gz,HRX305923,Null,WES
HRA001272,HRI147603,T191174,HRS281214,,T191174_PT_S2012-24000,male,HRR366624,HRR366624_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366624/HRR366624_f1.fastq.gz,HRX305924,Null,WES
HRA001272,HRI147603,T191174,HRS281214,,T191174_PT_S2012-24000,male,HRR366624,HRR366624_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366624/HRR366624_r2.fastq.gz,HRX305924,Null,WES
HRA001272,HRI147604,T191175,HRS281215,,T191175_NC_S2012-24579,female,HRR366625,HRR366625_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366625/HRR366625_f1.fastq.gz,HRX305925,Null,WES
HRA001272,HRI147604,T191175,HRS281215,,T191175_NC_S2012-24579,female,HRR366625,HRR366625_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366625/HRR366625_r2.fastq.gz,HRX305925,Null,WES
HRA001272,HRI147604,T191175,HRS281216,,T191175_PT_S2012-24579,female,HRR366626,HRR366626_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366626/HRR366626_f1.fastq.gz,HRX305926,Null,WES
HRA001272,HRI147604,T191175,HRS281216,,T191175_PT_S2012-24579,female,HRR366626,HRR366626_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR366626/HRR366626_r2.fastq.gz,HRX305926,Null,WES
